user,item,count
64b5e348-888a-41c3-bb88-27709dc1d54a,9601-16 0000,2
4fb1a90f-2ee6-4db3-8cbc-413c4438f31b,1803-17 7760,2
95d99ffd-5a02-47c4-93b5-a98b79a4e69f,1873-17 7718,2
325e64a1-69ab-442a-b257-8f178fe78d95,4019-13 7718,2
7588ee94-aecf-4f89-99ac-742ef478d05e,2708-16 1131,2
b353905a-f69f-462e-991d-362dd0113ed4,1054-17 6725,2
37ee59c1-6680-4f40-a36e-713e84ddbae1,1212-16 7718,2
e166c711-94fd-4bc5-bbd7-a20dd62e8f5c,3802-18 3896,2
e162d7be-8fe3-481d-86e8-ffad575c81ae,1852-17 2345,2
043e2aad-adaa-467a-927d-2547f774eeef,1604-17 3880,2
f2c0cba4-e452-4d46-8207-0e95d841ae4a,1004-18 2308,2
4993e728-eaa3-451e-8344-96812850f6a8,2209-18 2295,2
05ca6e8b-aa8e-4e50-acb3-df17812672ea,5005-14 5609,2
ca5d7abb-c063-4dba-8bf8-1d104f0b20e5,2463-19 8875,2
5f2864da-1d1d-4965-b132-1e0275e6829c,1877-17 1179,2
cc76e249-6028-416a-b1aa-578caecf16f0,5142-14 7718,2
5575f0c1-ea4b-49ca-8d4f-c760f39ae823,1016-17 3880,2
c4f5b5a7-6bf1-4598-ac11-f8a17c05294b,1057-17 1125,2
f481fe07-d813-4044-94d4-874f7af3c07a,3415-15 7718,2
5e609092-dbb2-4f02-94db-28ab5ffce470,3321-14 6800,2
8a3c6116-1cdd-427e-adb9-242e32b656cd,5338-13 2310,2
31efeb2e-068b-4e0c-9c14-13a82d02fb41,1057-17 2308,2
c72ef01b-5667-4c30-94a2-80e9f2ecc135,2510-16 2270,2
e649351f-d8bf-4803-b820-04f2692eff73,3323-14 7773,2
b705269c-47db-4ea1-a47c-eef5697714e5,1843-17 1265,2
c7de1eaf-c0d1-4abd-bb33-903c76382e57,3323-14 3663,2
aeabae63-4e40-49b1-8be4-7447b5d07665,4808-18 2295,2
c9ec5f4a-4ea8-46b9-89a6-80888361ccda,6410-14 3303,2
dd239934-87de-430b-b989-885c8e18bc78,2211-18 2295,2
3f114619-3b5a-4728-97b0-0ed3885c7dbd,1877-17 1125,2
7f9cae2e-eb6d-4b11-b5bf-43b3ab38ccdf,1877-17 2295,2
ab2d92ce-21b8-4702-ace3-c34d4a6b8959,1356-14 8890,2
81e1e5cc-8e6c-4d26-8bd7-8cff8f93e5b6,4060-16 1270,2
37589d60-4b76-4b3e-9b3f-f3b1efd0ffe7,1041-17 5630,2
74b949a3-db13-455b-8815-9b48e14d5e9c,3323-14 2295,2
bc78d148-e79d-494c-9376-3327ae6d1f57,3332-14 1255,2
c692d3d7-a5d3-473c-b817-6ee304b2f399,5142-14 7718,2
cacd0f6d-a7a3-4fbb-880d-257d1fd938f5,4821-18 2295,2
0e98a26a-7431-4b8a-b2fe-e6b086e26f12,3401-17 7718,2
88602e39-251a-49cb-afa4-fdd763f8daaa,2207-18 3440,2
502e6416-3038-472c-adb3-d3d377f466ea,1852-17 1265,2
16f7b827-78f7-481f-8f45-9fb91e82ee61,1606-17 8915,2
2965e8fe-5996-4850-9e86-60c2f1e54e3c,4060-16 1270,2
83f41099-9a7f-4d3b-9729-e5cb87a3e88e,4201-19 7718,2
fb68f645-ec17-4b73-9071-3f53360ff22e,1014-17 3400,2
28c3af23-66aa-4327-91e1-a9f1177f9de7,1015-17 2295,2
3bbcd6b2-1403-4331-8051-6eec3ea43696,1831-17 2295,2
d3eaa723-f46d-4384-894a-891f54113a4e,3421-18 3301,2
7d5776b7-9167-47f2-b011-613462c7c369,3414-15 2345,2
5b6159da-7d78-4360-971b-4dc03ddd5d5f,2801-17 3303,2
f028dcde-3cab-4255-b9a5-3d283140afcf,1846-17 1265,2
47ae29ca-5ae1-4616-8979-cf7213fd2410,1419-18 7718,2
4ff8f3d9-a5ed-4f70-b604-6656a08d9f84,1051-17 5635,2
3aeea327-e0c7-4ba9-bada-6fc811d1823d,2221-18 2304,2
2025f8a7-5fdf-48a5-b2f7-a01f58602019,1054-17 6725,2
dcd01beb-38c7-46f4-b416-42a0180151c6,6063-14 3308,2
21aea81d-43c1-468f-8cfd-cd5b04f50009,1841-17 1179,2
3da6fd5c-3511-45c7-b7f2-3fb2f86a2f35,2710-16 6757,2
a9c5b65b-430b-46eb-9624-9973536321b9,2703-16 7718,2
b37d7f9a-8364-400d-834d-9072c3d076db,1004-18 7718,2
4eadc2a3-89a4-432a-ace7-05106f6c7f9b,1063-16 2302,2
c727c965-dbaf-4357-94e5-1640c1fe65c8,1017-17 5630,2
e11fff7e-682d-40d2-a77f-4f427a38f53d,5311-13 5610,2
ce0eb28f-dcf0-4ea6-83ed-4f8ccb65c022,3434-16 2345,2
2dcde6db-0337-4c76-a028-f278f147a5db,2211-18 8822,2
e0068303-9461-41b2-bbea-0f02a878e4f1,2023-18 7718,2
364ebdbb-a466-4f86-8d54-9352449c7e45,4036-13 1110,2
b029e284-19d4-4900-bdb0-ae05d69ca203,3330-14 5610,2
37759303-6330-48a3-8f80-b3c6a9551c31,1295-11 2345,2
2f576383-caa5-44bd-81cf-14e50cc6ba8f,1021-17 3880,2
9247f717-892f-4c02-9955-ee3c7cf00c9d,2441-19 2295,2
18c97402-f23a-478e-9b79-11c59eddacc0,1878-17 1179,2
f329024a-d0bb-4fe2-8b80-3a7f651eacd0,3423-18 1125,2
efc1c83e-58e1-417c-a1bd-4a58a0ca0cb0,5254-15 2340,2
dd326e35-3d28-4efd-ba59-dbbf79f1d043,1842-17 7718,2
64f50a3e-5fb3-4a7c-a2f7-3c7706114062,4062-16 2295,2
74c34aa4-ed2d-454d-be32-14139a2a6468,1808-17 7718,2
4615e95e-8e12-4a93-aaad-c0ed721c8398,1264-13 8830,2
d6d131ca-833b-4610-893e-8f045b9270bc,2612-17 7718,2
91facd08-e9d7-4f5c-85d1-1e8c6ac0f8b7,4057-16 2295,2
ad1f4186-92bf-4f8a-bd69-c8cba6b3a433,2503-16 6757,2
2c27c2b3-2658-4744-90c8-96b0a325327a,3210-15 6725,2
f8898a91-1c48-4579-8615-ee527f26c26f,1466-16 7718,2
4b1073e8-3342-46bd-b099-68ba6a73936a,2714-16 2360,2
25ab14b1-3e12-41a9-8173-789cb2be6359,1846-17 2345,2
2d4d36be-b353-4431-a312-2da0f7faaa8c,2620-18 7718,2
8d8a14aa-b039-4271-85dd-45bf1e26fac0,3321-14 3440,2
cf86762f-c119-48ab-864b-4c234d26ee05,1041-16 3880,2
b5e9f0b9-d1a0-4622-a7d8-d31b798f56b4,1880-17 2295,2
3fe0143a-76f6-419f-94b3-df25034308d0,2004-18 2295,2
830565d2-8b24-4c42-adfd-bae44337c331,2040-18 5635,2
6152e454-ba60-4994-a0fc-9caab8f69c79,2714-16 2360,2
78a49f48-23d9-475c-8a2a-08866de2fd73,3036-16 8802,2
6fc56eeb-b4f3-49e2-8e0b-4a420ebbfdf2,2001-18 2335,2
2305cb21-24bd-42a4-8d89-63f117727ec2,1008-17 2295,2
1e5cbb30-7218-4595-8b7d-1cc6ad2d91e6,2508-16 2345,2
fe05d9d4-e6f9-4bbd-aa24-94447ea3c410,2003-18 2295,2
0a2f26d6-43d6-4fa1-bafd-b98e2766fb39,1015-17 2295,2
ee6e95f8-727c-40f1-a8aa-6648b876f422,1017-17 2295,2
fb074f73-ca9a-4e4c-bfc7-f061b58c68f5,1812-18 2295,2
c9588cd4-20a1-4f50-9cda-029cb75cfb32,1057-17 2308,2
4ee80ccf-092a-4d8a-8829-6a6d166e67d2,9613-17 7902,2
52fb1008-88ca-406e-bc1c-a05bb0c74cab,4021-13 7718,2
07d5e3d9-d05a-4646-a0eb-24005278ec60,5611-15 1005,2
4c9f68e0-852b-4d70-bb3a-25414ed6e38d,1007-18 1125,2
bd270d78-1a8c-4bc8-aeea-197f67cc26d8,1017-17 2295,2
10cdf798-7afc-44a9-bcf0-2e2eff44629a,2003-18 2295,2
b858182b-cc0a-45ae-af76-0fcc5f66e037,3007-16 2355,2
b99ff72f-04f1-4da3-992c-b9dc2fbf8cb1,5201-15 2335,2
133a6057-095e-46ab-9903-72822dee0f53,1413-18 7718,2
aa16edb3-c3ad-486b-b6df-559980f260b4,2401-19 3897,2
09b72f22-41fd-4e73-b355-735ce77f1a88,1405-18 8915,2
27f399c2-5e93-4a20-83f9-e0fcc0a09bc5,2001-17 3900,2
96ce48f4-5e68-4c88-bb8d-e58a79d5060b,6063-14 3308,2
2fd8fff6-f1c2-4436-916b-c593b0963197,1005-18 2295,2
cca19da0-06f6-4317-ac46-b69cc1724bb7,1601-17 8850,2
a158a4a5-c890-4c01-86cc-5914e6183b3d,2501-16 1125,2
9daaabfa-f31a-438b-b16b-b68714838610,2211-18 2295,2
7f1d1560-66b9-4ad3-b5eb-9ba64d5c3bb0,9608-18 7902,2
1f735afa-5308-43d0-bb38-aac2a4f6f52e,1878-17 2295,2
edc0a04b-0b6e-4ca2-8d42-0bfe16813eea,1054-17 6725,2
03eb954b-69b5-430b-aab3-11519a5d3223,3000-16 2355,2
f776cb23-0d75-40ce-9b8a-093e7f178d59,9611-17 8830,2
1ca47552-9690-4bfe-a124-56372debd8e8,1015-17 2295,2
b766d375-e40c-4ddc-b56d-c84e9b5298a6,3000-16 2355,2
854e8576-412e-4091-a3e7-621dfa5fec88,1802-17 2295,2
19f671d1-b392-4b0f-a30d-092b16e32054,1603-17 2355,2
9f6d8f8c-94a0-43aa-b807-3ff8c49d2902,1402-18 2295,2
53d1b566-83e0-4b43-84dd-c3a19b002a6d,3804-17 7718,2
97869fea-6b2f-4bb7-9c62-c1ada16e4213,6411-14 8890,2
37900931-7772-43c9-a216-6a0d942cd4b0,1412-18 7718,2
f39fa88a-3089-4563-9de0-9c8892665d35,5300-16 3000,2
e4eb0cae-ae9d-4430-8d5f-282fb44eaa3a,3348-16 2305,2
a4d19626-a088-4b01-8be9-7eb846eeeb1a,5250-15 7700,2
26d9ecc1-036a-40e6-ae48-7119338592af,2003-18 2295,2
31448473-a122-4b4f-aa40-c32cdbc11a2d,2634-18 7718,2
b6745e08-33fd-4f72-9bd8-32cda109e162,1805-17 2295,2
f0312893-a787-4cf8-a418-91a21711b42b,1874-17 2295,2
54b1b36d-a488-468e-9712-cb04084319d3,4203-17 7718,2
e7147f99-6369-45e6-9e54-614c10af959e,4824-18 2295,2
cdd33c9b-de07-40a8-8c6e-38f33482427a,3211-15 6725,2
8be8561f-1e6d-456d-9f3a-b852c453f228,1054-17 2308,2
c11b4895-c130-41b4-8655-91c7a611d820,1005-18 5635,2
50b9b444-81c1-4c08-a4e6-4b4a37905991,1021-17 2330,2
6dc7a2b9-c66b-4742-bcfb-18625bde3010,1880-17 2295,2
f24e5e20-a407-40f9-ab72-cca3f114dce5,1850-17 8890,2
cef56c7a-3601-4aa3-b6b7-0c09d35731ae,3001-16 7718,2
80f442d0-ad3d-4e7d-b403-8207fe164474,1401-18 4410,2
64aefb9e-fe69-4103-8872-690542d8b8ec,3432-16 1255,2
20e0d5ec-bfa8-4501-9a35-7ce195be66a6,3006-16 1265,2
5c6bc987-d7a3-489a-8903-2e9fab778e0e,6034-14 3303,2
f844b70c-0655-4698-b1f1-0260f3fd31c7,3420-18 3895,2
a370f591-c765-4c60-b799-539d398cde0a,5030-14 1235,2
58fa4fca-6e0d-49cd-97b5-32e2bab58ece,1015-17 5630,2
1bc94b58-2cb7-4f67-b78d-055e2291aea9,5300-16 3000,2
ace57088-81cc-4a10-bd13-9a9c35c15d00,9613-17 7902,2
1e8ef6a3-24a7-45e5-83c8-fa29f10d3405,1054-17 2308,2
eef86a09-5fce-4632-a6b8-4a5ca27c60bd,1466-16 3886,2
8d01708f-ae67-49f5-90b7-8a3a48b5bf14,3036-16 7718,2
e784efbf-e8a5-445f-b680-da7752867bb2,3323-14 2295,2
ddd1b1a1-d810-432a-b943-1094e1e8b630,1405-18 8915,2
5b0be346-b4fa-4caf-9f4f-c8f58c1f03e0,3336-14 7760,2
c1ca08e3-bf53-44fd-b089-4f298f067b2a,1806-17 2345,2
2eeb0f31-7859-45d4-b70a-f76434f35b15,3174-15 1011,2
02b85a42-523e-490f-ae1d-32b8f775492e,4030-16 3490,2
e435cb2f-f569-4716-b8cb-806f528c9b72,5300-13 1230,2
55c62292-265d-4c4f-adaf-8c7ab187d8d9,1604-17 2355,2
e3511a33-517d-4d88-9c84-52bc893c1116,1811-17 5635,2
a94d1f8c-af0c-4b04-9cab-2187cbcf53ef,3310-14 7718,2
3698f62a-a951-40f5-a137-b8b03953fa10,1055-17 6725,2
119373be-834c-46f0-82d3-91205e95e522,4017-13 7718,2
1692c700-29b9-4c8c-99fd-b7c1c20ed807,1004-18 2308,2
d528c1b7-ba0b-4043-b704-f7aeb1c77a7c,5201-12 1225,2
df6db67a-f7f0-4e7c-a4de-0d2162bde4bb,1051-17 1280,2
3ac3a7c0-f925-4f17-b63c-e7c6972c05db,1420-18 7718,2
3c43042a-52d4-4e2f-b14e-d7084e0996ae,1852-17 2345,2
ac5cd5b5-8416-4688-8a19-1ac4a1d0581a,3415-15 7718,2
a206f94d-0836-487f-8b43-45566ba3eccc,3344-15 3440,2
55253539-e879-4dce-a480-b8fa700c945a,2210-18 8822,2
c33b658f-ec98-40f6-9db2-4c7193faab5e,2714-16 6755,2
27a373c8-d58e-438a-822a-0b8d8693fe21,3001-16 7718,2
53c4eaa6-7744-4fee-af58-363a1db9161f,3430-16 2305,2
7ef07cf4-cddf-4724-9755-866eb056d828,3006-16 6755,2
ef9e3610-0ca2-4f96-a261-5cecef385d0d,2224-18 2295,2
15de7ed1-ee64-4fcd-8dd1-6940f121612b,1831-17 2295,2
9f39ddb2-d7ef-4c00-966d-f09b109ad4cd,1401-18 2295,2
59f23dfc-b572-4f48-b514-faae2fa5cbbd,4428-18 2295,2
efd58ea9-6993-46af-be44-bf9fa1c17f20,3321-14 7718,2
51fe65d8-6377-40cf-9fe4-dcb76491437a,2021-18 7718,2
6ee69e0a-e00f-4738-a214-dcc7a2ae7ac7,2638-18 2295,2
155f1fa6-3ff5-4a19-b117-4587ed8121c2,2708-16 5630,2
d2f12b74-2859-4084-9cfb-ea5ce67a4e50,1488-14 7718,2
69f1cba8-37ce-4938-98cb-66dd9a32035e,1005-18 5635,2
82fd6336-1e42-4b9d-8aa3-d1d3315b8c77,4822-18 2295,2
4d3c3f37-81fd-46b9-8972-cbacc8128887,5300-16 7718,2
45eef029-238b-48cc-883d-d7c2aafa31d1,3036-16 8802,2
09f2f137-be0d-476a-9249-dff01e51f8c3,2051-18 1125,2
e4537de7-fb4b-418e-a17f-f9451aad6803,5311-13 5610,2
0c3bc2d1-be8d-4ada-bc86-e2e9d7920118,1401-18 2295,2
c12aeea2-d651-4077-8f40-5178dfd5ff84,2464-19 2295,2
02b42a61-a428-4846-a13c-de460ddcd23f,5310-13 5590,2
da342845-5971-4c4d-af2c-09a43f09987a,2429-19 8875,2
8577c326-027e-48d7-9f7e-db7448ab23d6,1041-17 2295,2
dc98a940-41bb-4546-a684-8e6206a66f11,1005-17 8915,2
110144bf-1305-4f8a-a6ea-c7e1d19a7bd3,1001-18 3880,2
8c1075f1-d3ed-4ef9-a0c9-c68e714568a5,2708-16 1131,2
d8eef6ad-41e2-49bc-8886-0754348eb458,3415-15 7718,2
490fd8bc-8935-4ebc-9c31-cd682771ccce,1821-17 6758,2
c86a6690-1e40-4341-9fef-6e2c16a8e829,1604-17 2355,2
4555327f-4179-4af0-9f07-ebee9100f723,4391-15 2295,2
41515c5f-4041-436d-ae5c-93d8f6cad690,3201-15 7718,2
a9e0960d-b226-4146-a14b-3cc36156cf84,2612-17 7718,2
3bb46eed-5d6a-49af-afe7-769ce0c63607,1425-18 2366,2
40278b50-5b60-488f-933e-79fa873383e5,7046-12 6740,2
c716bcf2-0ffe-4a20-b3ba-b85b8e31d68b,2708-16 5630,2
c9b8a8f6-5ad8-4826-82cf-8c502c1182ed,6063-14 3308,2
cd2994c6-64fd-454f-a881-6bfa0101bcde,3313-14 2270,2
d00b0c55-7626-4d01-9ecb-e760ea94192b,3621-17 7718,2
a56aac57-3c46-430c-aef1-5c24980724fe,3005-16 7718,2
67fef0a8-75f5-4846-8a4b-5a479dfe2b11,1608-17 2345,2
a55ddf51-6754-48a7-b024-30e9600f0108,2432-19 2295,2
bc60db12-1a66-4b24-bbd9-e7513a9bc001,2508-16 1125,2
f145b7ea-bfb5-440d-bb7e-9d0ac8a1b893,1487-14 1125,2
6470b203-cdfe-4f65-9a4c-c32e91c72fe6,1420-18 2295,2
3cdc83fc-38f4-4135-8a57-2c395b0ad7af,1831-17 8890,2
1922fcc5-5eb4-4747-a5f2-6ba83127c58b,3004-16 5640,2
88a06e48-c060-459b-97a4-1efb69c3d08c,3370-15 7718,2
2e34ec59-46e7-4c67-97ab-d9ed75aefa7f,1878-17 1265,2
4a4f7443-23bc-4ad4-9978-92e139a92f18,1832-17 7718,2
4ebf6bc2-7e09-4fce-af65-4ff741b1dd58,1021-17 5630,2
c5066ed4-b534-4d97-8d80-eacbb50ee482,2001-18 2335,2
69637128-f6ae-4e98-b728-5d75ad469720,2003-18 2295,2
9c8aaaf1-05c7-4532-8cb2-9d1a547d1f86,1877-17 1179,2
8dd20aad-7883-4ebc-8332-70364846e0ba,4390-15 2295,2
95132820-777e-48cd-8a8a-ba62540aee97,1606-17 8915,2
8348c51d-0bae-457a-ba1f-cb2271ccd6c0,2503-16 5620,2
b03c72f2-780d-45ad-bbb5-2b621906391a,1801-17 2345,2
721a9d5f-1226-4818-90b3-d7113650040d,2047-18 2295,2
e2483afa-73d9-4465-b023-ae767f3b8fab,1295-11 2345,2
a0d5d88e-bd4c-458a-bb70-941f7e7c8a1d,4436-15 7718,2
e7ea3702-64a8-49f3-a406-a623a40bf5fa,1808-17 7718,2
488fe9ca-142b-442f-8c54-2a9142782593,1055-17 7718,2
4c79608a-f6ca-489b-a015-57ef6aa27068,9611-17 8830,2
04c8039c-fbe3-4f35-9bbd-1b95bb85b91a,3692-16 7718,2
2d5a6f74-af05-433c-be2c-109486aa51b0,4030-13 5590,2
58184cc9-771a-4ddb-a9a2-94cab0b51f00,2701-16 7718,2
4c051b77-7b72-4c7c-be8e-8a6c9455bbaa,5612-15 5630,2
1c437f71-5aec-4177-ac35-65be21c7f630,1821-17 6758,2
ee748c2a-9f29-4d93-9746-27238ee09431,4205-17 3898,2
629e6586-29a3-41e5-9fc7-5c1ba5814b98,4201-18 3898,2
8fba41bf-7122-4f8d-9c68-972add8eff82,3401-18 7718,2
0e0e687f-1168-4a43-80d6-53eab0416540,1831-17 1265,2
e3de2421-b32a-4a37-b1b9-33ccf177e223,3310-14 7718,2
f9c06cc8-1fd9-4b9a-b477-e9c5f0fc489c,1603-17 7718,2
a75be6bb-8334-49d2-a4d2-584a12487afc,3802-17 1168,2
21fe5da3-8380-4756-a617-89c78fae1307,2603-18 2335,2
5727a1d3-1655-482f-90ab-0c99abdd00af,1022-17 7718,2
a6ba77ad-72af-4071-ac42-f99654f70811,4019-13 7800,2
0c5db6b8-3ddc-4383-8f99-bffde5528b2c,6411-14 3303,2
c89be8b6-c515-4170-9e20-62c983dfccad,1282-13 7700,2
cbb0e1ef-9d28-4b25-b26a-000953c834dc,6062-14 3308,2
b2ce1f54-6507-4246-a764-ef013fbc2d8b,4017-13 7757,2
a261bbcf-6d54-4cf0-82a7-c22c14cbb5e4,1809-17 3897,2
ed323add-2903-4821-97e9-335248d77545,1052-17 8915,2
a7f9982e-c665-4346-b2d2-759c79d6d7d8,5610-15 2335,2
68db2101-c75c-4b5f-bea2-c3c5764533fc,4060-16 3490,2
58e2fa38-4539-43f0-b8dc-abf7c7cb9bff,2049-18 1125,2
92309fea-ead2-4607-bbee-9d290f5a6a5c,4057-16 2295,2
1b6cce17-6294-4a3b-ae01-1ff9d18323f8,1841-17 1179,2
97fbb416-f649-45c7-a03c-77fea6963625,1011-17 3400,2
58169a9b-7b2a-4955-ac87-51dac6c199b6,3200-15 1265,2
3d2e34ef-4931-4e34-bab0-997f33d91088,4060-16 8822,2
131a842c-9b83-4d13-a16b-843585c8094e,1831-17 2372,2
546570cb-8ab1-49c5-b2c6-03e030d2e0e0,1021-17 3886,2
c8941328-d972-443f-8f16-a4d4c815ae7d,1053-17 8900,2
8cf4475c-cc59-4f4c-a93c-02f41cb27709,1408-18 2295,2
da0eb5b4-e625-4024-8512-7ac5fc0eb0b7,1831-17 3663,2
6bcb31ad-0932-4241-bbf5-742f94310736,2424-19 3897,2
3f4a677a-8383-46ca-8ea8-bfa8cd0afe77,2503-16 6757,2
c9d58ba6-8d22-4553-ba47-abf5bdfed547,1486-14 8900,2
09058633-3079-4397-affd-93868d9bef1a,4034-13 5590,2
6227bfa2-c621-486d-87b4-efb34c098d38,5203-12 2320,2
c78f4b74-141d-4163-a5c2-5f0eb736f9b9,2706-16 2360,2
9004423c-ee56-4a9d-a4f0-915d57d96332,1804-17 5635,2
540dad6c-b45f-4e38-b77f-f5dcdee38d09,1845-17 7718,2
747638dd-629c-41ea-a5e6-20bb7a4965d1,1016-17 3880,2
d41080a0-2eb5-46be-a6c7-11c2d4cf4865,4019-13 7718,2
c3afa154-0542-4298-9fbc-5d76dfab37c1,9613-17 7902,2
8a253d67-8946-4102-84bd-eef7b9556410,4820-18 7718,2
80bd62b7-b63c-4aa1-9435-df6882f536d6,4057-16 8850,2
e550d8ae-7d1f-417d-9f17-cf0d4993a98e,3001-16 7718,2
b195dd73-837d-4b8a-abe1-96cfb680c072,3201-18 3430,2
25f89f8d-7245-4aab-b56a-b7459c34a48c,2602-18 2335,2
db9d8d47-ca6d-4e61-bc81-2b8ea0f91f57,1015-17 2295,2
6f537a6a-1281-4246-87d5-b6a50598103b,1804-17 5635,2
e3d49fde-9ec8-4b40-9e44-4ee5d0f928f4,5300-16 3000,2
bb604da8-258c-435e-a752-d90b36b4a562,1015-17 5630,2
05ba7b70-3086-48e1-ac0f-726644dcf23d,2023-18 7718,2
1c4a09de-52cf-4c00-96fc-04af09508c81,1054-17 2308,2
fde298c3-b258-40fa-afb1-801c9a06c081,1006-18 7718,2
029faff9-8b86-41db-a94b-fbddb9ccf0f9,1877-17 3897,2
4e245c5e-26df-4077-b110-874330871cc8,2407-19 2365,2
95366af5-f950-41af-a097-706883ba73eb,1054-17 2308,2
9ae2fd47-60a4-4ac1-b9b1-141c6b5fa589,4057-16 8822,2
68a92c32-bd50-4a49-b5fc-eeaef054a2a6,2039-18 2295,2
911aef29-d8c2-40c7-8c46-e75c0051033c,2023-18 7718,2
df24ac2b-8db2-4489-abf0-eb1566db2500,1022-17 7718,2
1b55d5af-2ae4-44e7-ba47-c1a3d769a194,1880-17 1125,2
e38c609a-3bb9-44fc-8f1e-927e6a82c0c5,1005-18 5635,2
ec015b3a-ff47-4041-8b8a-a8b7611551ca,6063-14 3308,2
8db698a5-9567-46c7-a3d4-881e50b9d506,1808-17 3875,2
7b7c9d39-d09c-4126-92a8-57628836dd31,2224-18 1161,2
3a78306f-bd3b-45d6-bab0-bab1a2f6431d,2034-18 2335,2
2e37a0c5-bc52-478a-830e-82b133d78cbe,3310-14 7718,2
fd571199-e3f0-4ffa-9c93-cda737b1f45b,9602-18 7718,2
3b293d24-d9bb-41fa-ab0d-8e66d2d99c64,2212-18 7720,2
0f00fd28-9f8b-4333-8b91-32af9f4149a1,3406-18 2730,2
4a553d8c-b528-4f5e-9d11-94cc1675fea6,1022-17 7718,2
ad4c54b6-3391-4e58-a106-6f595d84858b,1021-17 2330,2
f3b61f6a-718e-4123-9dfb-1035b729f383,4019-13 7718,2
ef76af67-042e-49f7-a3a8-85fd3d2c85be,3432-16 7718,2
373ef35b-ad36-4ba6-a1ad-365c1446e33b,6034-14 3303,2
a739323b-61c4-4df4-9527-cfa8afe06d11,3344-15 3440,2
9f121726-c19d-4dec-87e2-bacca3633c07,4057-16 2295,2
c82f77d0-24c0-40d8-83f4-f93f75d61d1b,1880-17 2295,2
1610999e-639b-43e4-96d1-c9d4c90a20c6,1002-99 7718,2
2a6fe0cc-fa06-476b-be7a-cc9b062b55cb,1402-18 2295,2
3d1167d1-07d1-4365-82b5-b5a73536283a,2211-18 2295,2
07e30e52-c758-4df5-9570-a5a7560c85a6,2207-18 2335,2
ad5cc028-7748-4c7a-b11e-c969c27ab998,1015-17 2295,2
10529a25-665f-4b9a-85a5-0a53988efb34,3006-16 1265,2
c0bb9443-555d-4ff2-9623-b0f50027df7b,9613-17 7902,2
a2c1d3d6-9802-4821-a93d-6f95b0fa9830,1056-17 5635,2
13232e1e-6f8f-4909-9ecf-e0463cd33ff5,9613-17 7902,2
2279080c-9158-423a-84aa-2d95f4047a3b,1488-14 7718,2
7487aa37-5bf0-458b-a22b-29a5cc341475,3201-18 3430,2
468f9c81-e177-4e17-afe6-ccfc0900ea20,1811-17 5635,2
18d5a20d-d00c-4834-8e43-4b3e8ec72f15,2401-19 3897,2
b868fc10-f488-43b1-8929-780a4629168c,3342-14 1255,2
2fffbf51-9a7f-4caa-8344-7cefe47e4b94,1846-17 2295,2
f1cc6ab1-5442-453b-8a88-b6ddf6cbcc0d,1831-17 2295,2
a9b2e3f7-77a6-47b0-8177-dd83b9ed1534,2049-18 1125,2
9a910997-f21a-44f9-9231-b5feab248763,2603-18 7718,2
f36d91a7-0785-425a-8196-ac27b0e5d6fe,1002-18 7718,2
9a0bc355-a511-4c8d-832f-7e527f1c1c49,1017-17 2295,2
e8f5b665-411c-4c82-b8ee-522c428f3a76,1880-17 2295,2
385fbe9d-62a8-4d57-8f14-fd0e19d20eb2,1803-17 1179,2
a2370a26-0a90-4e50-956f-dee517782b8f,3344-15 3440,2
8de90939-03a9-4d8b-abdf-e111c32c2da7,4034-13 5590,2
a642ed45-c011-45e6-baa3-ca1451743d73,3323-14 2295,2
d0ef6668-c9d0-4f27-b90b-3b7da148f770,1052-17 8915,2
27b24340-ec35-4354-bd78-1cc6401610dd,9613-17 7900,2
7e1dfd04-62d7-48a5-82ec-2de156de4b81,1053-17 8900,2
9890e12d-83b8-4afc-9611-25dc575300b5,4019-13 1125,2
54822b2a-578b-4efe-97b9-2d1776c1f82e,1603-17 2355,2
b1a1e61f-819f-42ab-b187-104318016da4,9613-17 7902,2
15f10354-adfb-4172-94da-af4008470f8b,5252-12 2320,2
66b47df4-5a42-4269-b587-cc221722753d,5011-14 1235,2
6f84f0a5-7bff-4547-b9ea-6769348a0194,5306-16 3895,2
9f1f9b19-a7a8-4521-a6ca-8799f2db2493,4816-18 8900,2
8c57b98e-f37a-4eea-9fcc-f3892031c585,1880-17 7718,2
4dafb008-8859-4c06-bd09-6e276fa3dd16,2616-18 2295,2
dd30eab2-7103-42ab-9415-5fcfc2fcd36d,2442-19 2295,2
639d121d-162d-4312-8090-3687af99a158,2006-18 7718,2
22cfbfb3-fb63-4196-a9d2-d30ab6ab3e0e,1055-17 6725,2
bea58ec9-49f9-4206-bacd-9c7d8ded70eb,1015-17 2295,2
d0e91430-5fbf-4994-953c-3fdb0efe6514,1015-17 2295,2
b6e0f2cb-a33b-4616-a003-d84d36e44a9c,1058-17 8900,2
c67e0685-0d0b-4815-abe8-56e251d1dccd,1016-17 2295,2
fe3955df-4288-45d6-b72a-a71130609d4a,9613-17 7900,2
6dc22e77-1561-426d-9408-d2d39d0be35d,4824-18 2295,2
97070978-92b3-4375-9a39-54f6f54d307f,3406-18 6728,2
4a4621d0-c7a2-4305-9ab1-083ee39749e2,3311-14 2305,2
b2f4557e-b364-49ad-aecf-80784f4627a6,5338-16 9940,2
952c27bb-e8e3-4b4e-bed5-958c246581f7,5254-15 1005,2
498311f5-8ebd-4df7-acf5-c4de68657528,3176-15 5620,2
